ID,Price,Levy,Brand,Model,Year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Fuel Efficiency
45760737,10192,456,lexus,es 300,2015,Sedan,Yes,Hybrid,2.5,98032 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,19.5
45636222,2901,530,nissan,juke,2013,Jeep,Yes,Petrol,1.6,166013 km,4.0,Automatic,Front,04-May,Left wheel,White,0,28.571428571428573
45548542,17562,562,chevrolet,cruze,2015,Sedan,No,Petrol,1.4,100000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,8,31.0
45096132,8467,781,volkswagen,passat,2012,Sedan,No,Petrol,2.5,188485 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,12,23.346153846153847
45787833,10036,-,toyota,prius,2006,Hatchback,No,Hybrid,1.7,27500 km,4.0,Automatic,Front,04-May,Left wheel,White,6,48.625
45453287,11760,986,lexus,hs 250h,2010,Sedan,Yes,Hybrid,2.4,156000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,12,34.333333333333336
45768390,54568,1360,lexus,gx 470,2013,Jeep,Yes,Petrol,4.6,202651 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,15.0
45814975,17240,-,volkswagen,passat,2012,Sedan,Yes,Petrol,2.5,109000 km,5.0,Tiptronic,Front,04-May,Left wheel,Black,12,23.346153846153847
45688790,14113,761,toyota,prius,2010,Sedan,Yes,Hybrid,1.8,312000 km,4.0,Variator,Front,04-May,Left wheel,Black,8,48.625
45815392,22894,738,chevrolet,cruze,2017,Sedan,No,Petrol,1.4 Turbo,46800 km,4.0,Automatic,Front,04-May,Left wheel,Black,6,31.0
45812657,4704,781,chevrolet,cruze,2018,Sedan,Yes,Petrol,1.4,41822 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,31.0
45807316,19757,-,lexus,lx 470,1998,Jeep,Yes,Petrol,4.7,404800 km,8.0,Automatic,4x4,04-May,Left wheel,Black,2,13.0
45802346,13799,639,ford,focus,2014,Sedan,No,Petrol,2,8640 km,4.0,Automatic,4x4,04-May,Left wheel,Silver,4,24.92105263157895
45812783,470,934,toyota,camry,2015,Sedan,Yes,Petrol,2.5,210450 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,23.541353383458645
45792358,15053,-,ford,focus,2012,Sedan,No,Petrol,2,200000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,24.92105263157895
45773332,157,640,ford,fusion,2013,Sedan,Yes,Hybrid,2,339920 km,4.0,Automatic,Front,04-May,Left wheel,White,0,22.444444444444443
45733379,9722,765,hyundai,sonata,2015,Sedan,Yes,LPG,2,705856 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,23.79824561403509
45808991,83251,2578,chevrolet,camaro,2016,Cabriolet,Yes,Petrol,6.2,81142 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,19.222727272727273
45761148,1803,779,toyota,camry,2013,Sedan,Yes,Hybrid,2.5,136861 km,4.0,Automatic,Front,04-May,Left wheel,Blue,0,23.541353383458645
43884814,22266,353,toyota,prius,2015,Hatchback,No,Hybrid,1.8,159000 km,4.0,Automatic,Front,04-May,Left wheel,White,12,48.625
45792920,9408,641,chevrolet,cruze,2012,Sedan,Yes,Diesel,2,52312 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,31.0
45797159,23678,831,hyundai,elantra,2017,Sedan,Yes,LPG,1.6,110000 km,4.0,Automatic,Front,04-May,Left wheel,White,4,28.050505050505052
45732733,20698,891,hyundai,sonata,2016,Sedan,Yes,LPG,2,26729 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,23.79824561403509
45808643,3607,707,hyundai,sonata,2011,Sedan,Yes,Petrol,2,169765 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,23.79824561403509
45798279,20491,730,hyundai,elantra,2016,Sedan,Yes,Diesel,1.6,50051 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,28.050505050505052
45765378,1490,586,lexus,ct 200h,2012,Hatchback,Yes,Hybrid,1.8,174106 km,4.0,Automatic,Front,04-May,Left wheel,White,0,42.0
45209364,10976,1187,chevrolet,cruze,2014,Sedan,No,Petrol,1.4 Turbo,126000 km,4.0,Automatic,Front,04-May,Right-hand drive,Beige,6,31.0
45771296,5018,645,toyota,prius,2011,Jeep,Yes,Hybrid,1.8,489584 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,48.625
45804181,10976,-,suzuki,samurai,1984,Jeep,Yes,CNG,1.6,100000 km,4.0,Manual,4x4,02-Mar,Left wheel,Green,0,25.0
45797191,25729,831,hyundai,elantra,2017,Sedan,Yes,Petrol,1.6,56378 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,28.050505050505052
45809168,17694,691,honda,fit,2017,Hatchback,Yes,Petrol,1.3,69968 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,31.692307692307693
45634847,627,584,volkswagen,jetta,2014,Sedan,Yes,Diesel,1.8,213698 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,27.428571428571427
45800873,14113,761,toyota,prius,2010,Hatchback,No,Hybrid,1.8,196121 km,4.0,Automatic,Front,04-May,Left wheel,White,8,48.625
45769280,392,1514,lexus,gx 470,2011,Sedan,Yes,Petrol,4.6,202048 km,8.0,Automatic,4x4,04-May,Left wheel,White,0,15.0
45781400,20071,-,hyundai,elantra limited,2013,Sedan,Yes,Petrol,1.8,123200 km,4.0,Automatic,Front,04-May,Left wheel,Grey,6,30.0
45631458,784,1301,bmw,x5,2014,Sedan,Yes,Petrol,4.4,247877 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,15.619047619047619
45770484,8624,-,honda,insight,2009,Hatchback,No,Hybrid,1.3,180000 km,4.0,Variator,Front,04-May,Right-hand drive,Silver,4,46.892857142857146
45764853,17562,777,toyota,camry,2014,Sedan,Yes,Petrol,2.5,88000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,10,23.541353383458645
45744774,6523,687,daewoo,lacetti,2010,Sedan,Yes,Petrol,1.6,36125 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,22.0
45760788,12231,645,chevrolet,cruze,2011,Sedan,No,Petrol,1.8,130000 km,4.0,Automatic,Front,04-May,Left wheel,Sky blue,8,31.0
45730629,27946,528,hyundai,elantra,2014,Sedan,Yes,Diesel,1.6,102152 km,4.0,Automatic,Front,04-May,Left wheel,White,4,28.050505050505052
45730685,23239,583,hyundai,elantra,2011,Sedan,Yes,Petrol,1.6,137213 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,28.050505050505052
44656461,17245,-,ford,fiesta,2016,Hatchback,No,Petrol,1.6,73600 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,12,31.5
45808090,2352,-,volkswagen,golf,1991,Sedan,No,CNG,1.8,234000 km,4.0,Manual,Front,04-May,Left wheel,White,0,28.6625
45812555,26343,810,volkswagen,passat,2016,Sedan,Yes,Petrol,1.8 Turbo,87000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,12,23.346153846153847
45752279,549,1677,volkswagen,new beetle,2003,Sedan,Yes,Petrol,2,0 km,4.0,Automatic,Front,04-May,Left wheel,Pink,12,26.639344262295083
45794119,70,-,hyundai,elantra,2014,Sedan,No,Petrol,1.8,0 km,6.0,Automatic,Front,04-May,Left wheel,Black,6,28.050505050505052
45812955,39201,-,bmw,x5,2010,Jeep,Yes,Diesel,3.5 Turbo,267632 km,6.0,Tiptronic,Rear,04-May,Left wheel,Black,0,15.619047619047619
45752099,17249,-,toyota,prius,2010,Hatchback,Yes,Hybrid,1.8,179200 km,4.0,Variator,Rear,04-May,Left wheel,Black,4,48.625
45767491,9565,915,audi,a7,2014,Hatchback,Yes,Petrol,3,191373 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,0,24.0
45732630,9938,639,hyundai,sonata,2014,Sedan,Yes,LPG,2,377942 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,23.79824561403509
45624951,470,1211,bmw,x5,2010,Jeep,Yes,Diesel,3,265210 km,6.0,Automatic,4x4,04-May,Left wheel,Black,0,15.619047619047619
45792518,17540,640,kia,optima,2013,Sedan,Yes,Petrol,2,41412 km,4.0,Automatic,Front,04-May,Left wheel,White,4,24.349206349206348
45810181,470,1327,toyota,camry,2018,Sedan,Yes,Petrol,2.5,44845 km,4.0,Automatic,Front,04-May,Left wheel,Brown,12,23.541353383458645
45815148,1098,1091,toyota,camry,2016,Sedan,Yes,Petrol,2.5,114389 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12,23.541353383458645
45767474,14269,1324,toyota,highlander,2010,Jeep,Yes,Hybrid,3.3,300366 km,6.0,Automatic,4x4,04-May,Left wheel,Blue,12,23.375
45773260,1725,473,chevrolet,cruze,2014,Sedan,Yes,Petrol,1.4,184835 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,31.0
45767785,22580,1172,toyota,highlander,2011,Jeep,Yes,Petrol,3.5,368064 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,12,23.375
45536129,34497,-,ford,fusion,2015,Sedan,Yes,Plug-in Hybrid,2,78000 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,22.444444444444443
45732793,17186,642,hyundai,sonata,2012,Sedan,Yes,Petrol,2,157367 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,23.79824561403509
45801757,17158,530,hyundai,elantra,2013,Sedan,Yes,Petrol,1.6,117500 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,28.050505050505052
45763299,5018,830,chevrolet,malibu,2019,Coupe,Yes,Petrol,1.5,8710 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,24.815384615384616
45801486,30038,880,hyundai,elantra,2018,Sedan,Yes,Diesel,1.6,60000 km,4.0,Automatic,Front,04-May,Left wheel,White,4,28.050505050505052
45812778,16308,1327,toyota,camry,2018,Sedan,Yes,Petrol,2.5,45371 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,23.541353383458645
45751238,862,640,chevrolet,malibu,2013,Sedan,Yes,Petrol,2,114107 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12,24.815384615384616
37853257,18817,-,toyota,prius,2009,Sedan,Yes,Hybrid,1.8,288034 km,4.0,Automatic,Front,04-May,Left wheel,Silver,8,48.625
45733453,45044,1017,hyundai,sonata,2017,Sedan,Yes,Petrol,2,95948 km,4.0,Automatic,Front,04-May,Left wheel,White,4,23.79824561403509
45771494,1490,1360,lexus,gx 470,2013,Jeep,Yes,Petrol,4.6,154115 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,15.0
45803112,8467,765,hyundai,sonata,2015,Sedan,Yes,LPG,2,616691 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,23.79824561403509
45813975,251,586,lexus,ct 200h,2012,Hatchback,Yes,Hybrid,1.8,149981 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0,42.0
45788605,10663,528,ford,fiesta,2014,Hatchback,No,Petrol,1.6,84800 km,4.0,Automatic,Front,04-May,Left wheel,Black,8,31.5
44611283,20,-,toyota,prius,2008,Hatchback,Yes,Hybrid,1.5,135000 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,48.625
43718513,14740,639,hyundai,elantra gt,2014,Hatchback,No,Petrol,2,51950 km,4.0,Automatic,Front,04-May,Left wheel,Grey,8,27.2
45801461,15624,528,hyundai,accent,2014,Sedan,Yes,Diesel,1.6,126265 km,4.0,Automatic,Front,04-May,Left wheel,White,4,30.0
45635187,1568,639,volkswagen,jetta,2014,Sedan,Yes,Diesel,2,82392 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,27.428571428571427
45341070,14740,586,hyundai,elantra,2012,Sedan,No,Petrol,1.8,129000 km,4.0,Tiptronic,Front,04-May,Left wheel,Blue,11,28.050505050505052
45812683,549,780,chevrolet,cruze,2019,Sedan,Yes,Petrol,1.4,14074 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,31.0
45732709,10976,765,hyundai,sonata,2015,Sedan,Yes,LPG,2,620755 km,4.0,Automatic,Front,04-May,Left wheel,White,4,23.79824561403509
45794529,46101,-,toyota,camry,2015,Sedan,Yes,Hybrid,2.5,89600 km,6.0,Automatic,Rear,04-May,Left wheel,White,10,23.541353383458645
45781346,111332,-,toyota,land cruiser,2013,Jeep,Yes,Petrol,4.7,180000 km,8.0,Tiptronic,4x4,04-May,Left wheel,Black,8,23.0
45790231,21639,650,chevrolet,cruze,2016,Sedan,Yes,Petrol,1.4 Turbo,99200 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,10,31.0
45793198,17249,-,ford,fusion,2009,Sedan,Yes,Hybrid,2.5,245000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,10,22.444444444444443
45792969,19757,585,toyota,prius,2013,Sedan,No,Petrol,1.8,137568 km,4.0,Automatic,Front,04-May,Left wheel,Blue,6,48.625
45773200,32302,-,toyota,camry,2013,Sedan,Yes,Hybrid,2.5,73600 km,6.0,Automatic,Front,>5,Left wheel,Blue,6,23.541353383458645
45715292,9879,761,toyota,prius,2010,Hatchback,No,Hybrid,1.8,146000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,48.625
45790612,16621,-,hyundai,elantra,2014,Sedan,No,Petrol,1.8,105600 km,4.0,Tiptronic,Front,04-May,Left wheel,Carnelian red,0,28.050505050505052
43642515,17719,1017,hyundai,elantra se,2017,Sedan,No,Petrol,2,53895 km,4.0,Automatic,Front,04-May,Left wheel,Silver,8,33.5
45786964,18245,-,toyota,prius,2010,Sedan,No,Hybrid,1.8,172707 km,4.0,Variator,Front,04-May,Left wheel,Black,4,48.625
45654788,14113,586,hyundai,elantra,2012,Sedan,Yes,Petrol,1.8,135456 km,4.0,Automatic,Front,04-May,Left wheel,White,12,28.050505050505052
45792249,26343,890,kia,optima,2016,Sedan,Yes,Petrol,2,27390 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,24.349206349206348
45793154,6899,760,chevrolet,cruze,2010,Sedan,Yes,Petrol,1.8,150001 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,31.0
45730930,16091,836,hyundai,genesis,2010,Coupe,Yes,Petrol,2,100000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,20.454545454545453
45445388,23834,-,nissan,juke,2013,Jeep,Yes,Petrol,1.6 Turbo,147200 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,6,28.571428571428573
45810217,2666,155,volkswagen,gti,2015,Hatchback,Yes,Petrol,0.2,104618 km,4.0,Automatic,Front,04-May,Left wheel,White,12,24.776119402985074
45297618,27598,891,hyundai,elantra,2016,Sedan,No,Petrol,2,41000 km,4.0,Automatic,Front,04-May,Left wheel,White,8,28.050505050505052
45733409,49751,765,hyundai,sonata,2015,Sedan,Yes,Petrol,2,24148 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,23.79824561403509
45768648,16000,-,subaru,legacy,2006,Sedan,No,Petrol,2.0 Turbo,1111 km,4.0,Manual,4x4,04-May,Right-hand drive,White,6,22.8125
45634833,9408,642,volkswagen,jetta,2012,Sedan,Yes,Diesel,2,119619 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,27.428571428571427
45787166,22000,-,volkswagen,passat,2012,Sedan,Yes,Petrol,1.8 Turbo,250000 km,4.0,Automatic,Front,04-May,Left wheel,Black,14,23.346153846153847
45733158,20297,836,hyundai,sonata,2010,Sedan,Yes,Petrol,2,155590 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,23.79824561403509
45776773,17562,-,bmw,x5,2004,Jeep,Yes,Petrol,4.4,141454 km,8.0,Tiptronic,4x4,04-May,Left wheel,Black,16,15.619047619047619
45695044,23521,585,lexus,ct 200h,2013,Hatchback,Yes,Hybrid,1.8,125000 km,4.0,Automatic,Front,04-May,Left wheel,Carnelian red,12,42.0
45653838,157,919,bmw,x5,2012,Jeep,Yes,Diesel,3,296395 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,0,15.619047619047619
45643535,26971,640,ford,focus,2013,Sedan,Yes,Petrol,2.0 Turbo,53000 km,4.0,Manual,Front,04-May,Left wheel,Yellow,8,24.92105263157895
45797879,18531,583,hyundai,elantra,2011,Sedan,Yes,Petrol,1.6,165845 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,28.050505050505052
45647797,3607,781,toyota,camry,2012,Sedan,Yes,Hybrid,2.5,156518 km,4.0,Automatic,Front,04-May,Left wheel,White,12,23.541353383458645
45785103,9408,-,isuzu,vehicross,1999,Jeep,No,Petrol,3.2,170000 km,6.0,Automatic,4x4,02-Mar,Right-hand drive,Blue,4,15.0
45801114,10036,988,toyota,prius,2007,Hatchback,Yes,Petrol,1.5,240000 km,4.0,Variator,Front,04-May,Left wheel,Grey,0,48.625
45787489,11604,-,toyota,yaris,2008,Coupe,No,Petrol,1.5,0 km,4.0,Manual,Front,02-Mar,Left wheel,Black,2,32.3448275862069
45707942,28222,-,hyundai,elantra,2016,Sedan,No,Petrol,2,71200 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,12,28.050505050505052
45814654,17249,-,volkswagen,cc,2010,Sedan,Yes,Petrol,2.0 Turbo,168000 km,4.0,Automatic,Front,04-May,Left wheel,White,6,24.25
45623455,61154,609,toyota,camry,2018,Sedan,Yes,Hybrid,2.5,32000 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,23.541353383458645
45638149,4861,333,ford,fusion,2014,Sedan,Yes,Hybrid,2,124493 km,4.0,Automatic,Front,04-May,Left wheel,White,0,22.444444444444443
45539076,13172,650,volkswagen,jetta,2016,Sedan,No,Petrol,1.4,45312 km,4.0,Tiptronic,Rear,04-May,Left wheel,Black,10,27.428571428571427
45797216,15292,836,hyundai,genesis,2010,Coupe,Yes,Petrol,2,146691 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,20.454545454545453
45787490,10976,-,honda,insight,2009,Hatchback,No,Hybrid,1.3,200000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,2,46.892857142857146
45690633,11917,585,hyundai,elantra,2013,Sedan,No,Petrol,1.8,80000 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,12,28.050505050505052
45814867,282,761,toyota,prius,2010,Hatchback,Yes,Hybrid,1.8,423418 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,48.625
45117520,21326,-,toyota,prius c,2015,Sedan,Yes,Hybrid,1.5,79500 km,4.0,Automatic,Front,04-May,Left wheel,Grey,10,48.22222222222222
45719506,17562,-,kia,optima,2013,Sedan,Yes,Petrol,2.4,120000 km,4.0,Automatic,Front,04-May,Left wheel,Black,8,24.349206349206348
45760689,15994,584,volkswagen,passat,2014,Sedan,Yes,Petrol,1.8 Turbo,65282 km,4.0,Automatic,Front,04-May,Left wheel,Black,8,23.346153846153847
44754034,27911,1172,lexus,rx 350,2011,Jeep,Yes,Petrol,3.5,900000 km,12.0,Tiptronic,Front,04-May,Left wheel,Black,12,22.692307692307693
45810954,706,431,bmw,x5,2016,Jeep,Yes,Hybrid,2,73856 km,4.0,Automatic,4x4,04-May,Left wheel,Black,12,15.619047619047619
45763182,220,574,honda,insight,2010,Hatchback,Yes,Hybrid,1.3,184250 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0,46.892857142857146
45776672,17562,1017,hyundai,elantra,2017,Sedan,No,Petrol,2,44000 km,4.0,Automatic,Front,04-May,Left wheel,Black,6,28.050505050505052
45114723,17249,584,volkswagen,jetta,2014,Sedan,Yes,Petrol,1.8,107200 km,4.0,Automatic,Rear,04-May,Left wheel,White,8,27.428571428571427
45762257,188,382,chevrolet,volt,2017,Hatchback,Yes,Hybrid,1.5,125358 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0,39.22222222222222
36684373,90,-,lexus,hs 250h,2011,Sedan,Yes,Hybrid,2.5,85000 km,4.0,Automatic,Front,04-May,Left wheel,White,8,34.333333333333336
45732981,10515,639,hyundai,sonata,2014,Sedan,Yes,LPG,2,55210 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,23.79824561403509
45797563,20266,531,hyundai,elantra,2012,Sedan,Yes,Petrol,1.6,98252 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,28.050505050505052
45792404,8781,1236,honda,fit,2011,Hatchback,No,Hybrid,1.3,111000 km,4.0,Automatic,Front,04-May,Right-hand drive,Green,4,31.692307692307693
45808240,24148,-,nissan,juke,2014,Jeep,No,Petrol,1.6 Turbo,56000 km,4.0,Tiptronic,Front,04-May,Left wheel,Carnelian red,6,28.571428571428573
45756632,314,1024,ford,fusion,2010,Sedan,Yes,Petrol,2.5,168960 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,22.444444444444443
45808927,24273,562,chevrolet,aveo,2015,Hatchback,Yes,Petrol,1.4,58052 km,4.0,Automatic,Front,04-May,Left wheel,White,4,27.5
45489035,26657,934,toyota,camry,2015,Sedan,Yes,Petrol,2.5,118000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,12,23.541353383458645
45798380,14113,-,toyota,prius,2008,Hatchback,Yes,LPG,1.5,120000 km,4.0,Automatic,Front,04-May,Left wheel,White,4,48.625
45797864,18531,583,hyundai,elantra,2011,Sedan,Yes,Petrol,1.6,89323 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,28.050505050505052
45737691,19757,-,toyota,camry,2010,Sedan,No,Hybrid,2.4,165000 km,4.0,Automatic,Front,04-May,Left wheel,White,12,23.541353383458645
45732647,15681,891,hyundai,sonata,2016,Sedan,Yes,LPG,2,257102 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,23.79824561403509
45797489,20385,-,toyota,prius,2010,Sedan,Yes,Hybrid,1.8,174309 km,4.0,Automatic,Front,04-May,Left wheel,White,7,48.625
45760602,20385,308,toyota,prius,2014,Hatchback,No,Hybrid,1.8,155000 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,8,48.625
45809613,124989,1077,honda,civic,2019,Universal,Yes,Petrol,2,5492 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,29.164473684210527
45792150,10000,1268,honda,insight,2012,Hatchback,No,Hybrid,1.5,102000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,8,46.892857142857146
45641331,392,779,toyota,camry,2013,Sedan,Yes,Hybrid,2.5,232032 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,23.541353383458645
45788154,16621,-,toyota,camry,2008,Sedan,Yes,Hybrid,2.4,145567 km,4.0,Automatic,Front,04-May,Left wheel,Black,10,23.541353383458645
45797702,19679,583,hyundai,elantra,2011,Sedan,Yes,Petrol,1.6,133783 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,28.050505050505052
45757911,9879,1202,honda,accord,2017,Sedan,Yes,Petrol,2.4,39762 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,24.688622754491018
45729737,27654,629,hyundai,elantra,2015,Sedan,Yes,Petrol,1.6,104674 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,28.050505050505052
45776835,18189,831,hyundai,sonata hybrid,2011,Sedan,Yes,Hybrid,2.4,88400 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,10,41.8
45758100,862,2455,lexus,gx 470,2008,Jeep,Yes,Petrol,4.7,280354 km,8.0,Automatic,4x4,04-May,Left wheel,White,0,15.0
45785260,14740,-,honda,insight,2011,Hatchback,No,Hybrid,1.3,136000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,12,46.892857142857146
45638937,5018,629,nissan,juke,2015,Jeep,Yes,Petrol,1.6,111402 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0,28.571428571428573
45644404,5488,394,toyota,camry,2014,Sedan,Yes,Hybrid,2.5,109798 km,4.0,Automatic,Front,04-May,Left wheel,White,12,23.541353383458645
45767714,10400,843,toyota,prius,2008,Hatchback,Yes,Hybrid,1.5,288000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,48.625
45815231,3920,779,toyota,camry,2013,Sedan,Yes,Petrol,2.5,308694 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,23.541353383458645
45810654,9364,426,chevrolet,spark,2015,Hatchback,Yes,Petrol,1,53711 km,4.0,Automatic,Front,04-May,Left wheel,White,4,33.1
45642777,314,779,toyota,camry,2013,Sedan,Yes,Hybrid,2.5,225510 km,4.0,Automatic,Front,04-May,Left wheel,White,12,23.541353383458645
45816083,5645,-,mazda,mpv,2004,Minivan,No,CNG,2.3,16000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,12,17.90625
45645743,251,607,toyota,camry,2019,Sedan,Yes,Hybrid,2.5,39552 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,23.541353383458645
45788128,140,-,bmw,x5,2008,Jeep,Yes,Petrol,3,240000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,8,15.619047619047619
45793330,10036,-,hyundai,sonata,2006,Sedan,Yes,LPG,3.3,243200 km,6.0,Tiptronic,Front,04-May,Left wheel,Black,10,23.79824561403509
45776777,8781,-,audi,a4,2002,Sedan,Yes,Petrol,3,265600 km,6.0,Manual,4x4,04-May,Left wheel,Silver,8,22.85185185185185
45489233,50178,-,land rover,range rover evoque,2012,Jeep,Yes,Petrol,2.0 Turbo,125000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Red,8,23.0
45803498,15681,891,hyundai,sonata,2016,Sedan,Yes,LPG,2,267209 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,23.79824561403509
45809600,15925,447,honda,fit,2013,Hatchback,Yes,Petrol,1.3,86996 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,31.692307692307693
45760797,23521,777,toyota,camry,2014,Sedan,Yes,Petrol,2.5,47152 km,4.0,Tiptronic,Front,04-May,Left wheel,White,7,23.541353383458645
45771913,15681,640,ford,fusion,2013,Sedan,Yes,Petrol,2,134982 km,4.0,Automatic,Front,04-May,Left wheel,Red,0,22.444444444444443
45803343,11290,891,hyundai,sonata,2016,Sedan,Yes,LPG,2,258906 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,23.79824561403509
45744806,5959,966,daewoo,lacetti,2009,Sedan,Yes,Diesel,2,75644 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,22.0
45768879,4547,1017,hyundai,elantra,2017,Sedan,Yes,Petrol,2,115974 km,4.0,Automatic,Front,04-May,Left wheel,White,12,28.050505050505052
45789096,11604,528,ford,fiesta,2014,Sedan,No,Petrol,1.6,49000 km,4.0,Tiptronic,Front,04-May,Left wheel,Green,10,31.5
45801233,12544,-,lexus,rx 300,2000,Jeep,Yes,CNG,3,209123 km,4.0,Tiptronic,4x4,04-May,Left wheel,Black,9,18.4
